Programa;Episódio;Título;Convidado;YouTube;Canva (edição);Página Canva;Drive (ver);Drive (download);Download direto (PNG);Arquivo
Anima Podcast;#199;Proteja seus filhos do perigo espiritual;Angela Abdo;https://youtu.be/mD6KPc7yP68;https://www.canva.com/design/DAHT5VDGu2o/edit?page=19;19;https://drive.google.com/file/d/1YNNIL3kqm85EppjYeBSd-K7cAWe6tMrV/view;https://drive.google.com/uc?export=download&id=1YNNIL3kqm85EppjYeBSd-K7cAWe6tMrV;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23199%20-%20Angela%20Abdo.png;#199 - Angela Abdo.png
Anima Podcast;#200;Como tudo começou;Breno Faria;https://youtu.be/upsXFz4JiOc;https://www.canva.com/design/DAHT5VDGu2o/edit?page=18;18;https://drive.google.com/file/d/1eJUlAcHHtxWpa3aZGr9KIylgdIyPYkDn/view;https://drive.google.com/uc?export=download&id=1eJUlAcHHtxWpa3aZGr9KIylgdIyPYkDn;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23200%20-%20Breno%20Faria.png;#200 - Breno Faria.png
Anima Podcast;#201;Milagres ainda acontecem? Como a Igreja investiga?;Dom Roberto Lopes;https://youtu.be/aatnVaXe4Jc;https://www.canva.com/design/DAHT5VDGu2o/edit?page=17;17;https://drive.google.com/file/d/1rX-tkJFxwbsmPMj8TSOC6CC_EegWgdh6/view;https://drive.google.com/uc?export=download&id=1rX-tkJFxwbsmPMj8TSOC6CC_EegWgdh6;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23201%20-%20Dom%20Roberto%20Lopes.png;#201 - Dom Roberto Lopes.png
Anima Podcast;#202;A rotina que forja a mente;Vitor Becker;https://youtu.be/CScKu0D7I-s;https://www.canva.com/design/DAHT5VDGu2o/edit?page=16;16;https://drive.google.com/file/d/1zYqty2L7BfH6MC1VZghlejnpcEs1ohqq/view;https://drive.google.com/uc?export=download&id=1zYqty2L7BfH6MC1VZghlejnpcEs1ohqq;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23202%20-%20Vitor%20Becker.png;#202 - Vitor Becker.png
Anima Podcast;#203;De R$800 na feira a 175 lojas;Renato Villarinho;https://youtu.be/DspcI533UaA;https://www.canva.com/design/DAHT5VDGu2o/edit?page=15;15;https://drive.google.com/file/d/1_KCgZJ9hb8Re2yb6wHc_nI0CDH1LLPQs/view;https://drive.google.com/uc?export=download&id=1_KCgZJ9hb8Re2yb6wHc_nI0CDH1LLPQs;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23203%20-%20Renato%20Villarinho.png;#203 - Renato Villarinho.png
Anima Podcast;#204;Família Cristelo: música, amor e fé;Glaucio e Tay Cristelo;https://youtu.be/kjXTDqY_91M;https://www.canva.com/design/DAHU6Mrajks/edit?page=13;13;https://drive.google.com/file/d/1bXf3ftGDoKbp2KFyi17aCPaZJltgbXNa/view;https://drive.google.com/uc?export=download&id=1bXf3ftGDoKbp2KFyi17aCPaZJltgbXNa;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23204%20-%20Glaucio%20e%20Tay%20Cristelo.png;#204 - Glaucio e Tay Cristelo.png
Anima Podcast;#205;Bebês reborn: moda inocente ou fuga da realidade?;Simone Fuzaro;https://youtu.be/sBnnhMYuL20;https://www.canva.com/design/DAHT5VDGu2o/edit?page=14;14;https://drive.google.com/file/d/1dmVvs5f_ruJiFFFwnWqXCgh8hSyZEACE/view;https://drive.google.com/uc?export=download&id=1dmVvs5f_ruJiFFFwnWqXCgh8hSyZEACE;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23205%20-%20Simone%20Fuzaro.png;#205 - Simone Fuzaro.png
Anima Podcast;#206;O que a IA realmente significa para o futuro;Ramon Palomo;https://youtu.be/w0aQlgRtrOg;https://www.canva.com/design/DAHT5VDGu2o/edit?page=13;13;https://drive.google.com/file/d/1a9jNdGyX4Ay46gclI6nxsm9q1u2ZC0Og/view;https://drive.google.com/uc?export=download&id=1a9jNdGyX4Ay46gclI6nxsm9q1u2ZC0Og;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23206%20-%20Ramon%20Palomo.png;#206 - Ramon Palomo.png
Anima Podcast;#207;Dinheiro e fé: o maior erro que os católicos cometem;Marcelo Malta;https://youtu.be/M9uD2J8gH_0;https://www.canva.com/design/DAHT5VDGu2o/edit?page=20;20;https://drive.google.com/file/d/1GvVt4t3QBRw5JX87a3gvUstE-V6h1Q0x/view;https://drive.google.com/uc?export=download&id=1GvVt4t3QBRw5JX87a3gvUstE-V6h1Q0x;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23207%20-%20Marcelo%20Malta.png;#207 - Marcelo Malta.png
Anima Podcast;#208;Usava 40 pedras de crack por dia e sobrevivi para contar;João Blota;https://youtu.be/8ypvOIu8sq4;https://www.canva.com/design/DAHT5VDGu2o/edit?page=21;21;https://drive.google.com/file/d/1jBp9QZU2RBV9akHF3SGvzzKlwJNqDer3/view;https://drive.google.com/uc?export=download&id=1jBp9QZU2RBV9akHF3SGvzzKlwJNqDer3;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23208%20-%20Jo%C3%A3o%20Blota.png;#208 - João Blota.png
Anima Podcast;#209;O lado sombrio da internet que ameaça crianças;Bel Martins;https://youtu.be/M-TlQaeuwYc;https://www.canva.com/design/DAHT5VDGu2o/edit?page=22;22;https://drive.google.com/file/d/1layWMa1f1vt2l6-ce1JrAup3tvHQi1YL/view;https://drive.google.com/uc?export=download&id=1layWMa1f1vt2l6-ce1JrAup3tvHQi1YL;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23209%20-%20Bel%20Martins.png;#209 - Bel Martins.png
Anima Podcast;#210;Música católica furando a bolha;Herrison Pontes e Jessica Dias;https://youtu.be/kEwArRzu6vQ;https://www.canva.com/design/DAHT4wC4lb4/edit?page=25;25;https://drive.google.com/file/d/1GJBOKzuWEgn-5223xjmvF-vhYfjwpHId/view;https://drive.google.com/uc?export=download&id=1GJBOKzuWEgn-5223xjmvF-vhYfjwpHId;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23210%20-%20Herrison%20Pontes%20e%20Jessica%20Dias.png;#210 - Herrison Pontes e Jessica Dias.png
Anima Podcast;#211;A verdade sombria sobre o funk;Alvaro Siviero;https://youtu.be/8F4dA0MzLHE;https://www.canva.com/design/DAHT4wC4lb4/edit?page=24;24;https://drive.google.com/file/d/1t-O7ztEibJqADSCYFxycUSlKn6kY_3ze/view;https://drive.google.com/uc?export=download&id=1t-O7ztEibJqADSCYFxycUSlKn6kY_3ze;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23211%20-%20Alvaro%20Siviero.png;#211 - Alvaro Siviero.png
Anima Podcast;#212;Os segredos de um casamento feliz;Kenya Camerotte e Berthaldo Soares;https://youtu.be/NCwn2ChWqe0;https://www.canva.com/design/DAHT5NXToGQ/edit?page=3;3;https://drive.google.com/file/d/1q2QwDgOx4KhIwnN_c4eIakoX2u12CVD2/view;https://drive.google.com/uc?export=download&id=1q2QwDgOx4KhIwnN_c4eIakoX2u12CVD2;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23212%20-%20Kenya%20Camerotte%20e%20Berthaldo%20Soares.png;#212 - Kenya Camerotte e Berthaldo Soares.png
Anima Podcast;#213;Padre Paulo Ricardo é herege?;Pedro Affonseca;https://youtu.be/IpU7stKF4AE;https://www.canva.com/design/DAHT4wC4lb4/edit?page=23;23;https://drive.google.com/file/d/1b1J7eUlmUV87jWisVLSWOlmW38lPEmod/view;https://drive.google.com/uc?export=download&id=1b1J7eUlmUV87jWisVLSWOlmW38lPEmod;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23213%20-%20Pedro%20Affonseca.png;#213 - Pedro Affonseca.png
Anima Podcast;#214;Os 4 desejos ocultos das mulheres;Mari Vabo;https://youtu.be/67Kfkz8d_HI;https://www.canva.com/design/DAHT4wC4lb4/edit?page=22;22;https://drive.google.com/file/d/1F2NiAsJyuKohxl8rSlJSiwiogfuj5P7B/view;https://drive.google.com/uc?export=download&id=1F2NiAsJyuKohxl8rSlJSiwiogfuj5P7B;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23214%20-%20Mari%20Vabo.png;#214 - Mari Vabo.png
